,title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,original_df,kmean_cluster,db_cluster
4547,Ships That Sink,Terrorvision,2gc1CwWDweZwlOU0U4CHK8,0.291,0.843,4.0,-9.254,1.0,0.0437,0.0596,0.000838,0.465,0.733,181.93,audio_features,2gc1CwWDweZwlOU0U4CHK8,spotify:track:2gc1CwWDweZwlOU0U4CHK8,https://api.spotify.com/v1/tracks/2gc1CwWDweZwlOU0U4CHK8,https://api.spotify.com/v1/audio-analysis/2gc1CwWDweZwlOU0U4CHK8,207297.0,4.0,not_hot,13,-1
4548,Melon Song,Shrimp Boat,6qAs7DRpaUmWWgzjKjl6eK,0.625,0.669,7.0,-10.543,1.0,0.0468,0.355,0.325,0.0753,0.824,180.897,audio_features,6qAs7DRpaUmWWgzjKjl6eK,spotify:track:6qAs7DRpaUmWWgzjKjl6eK,https://api.spotify.com/v1/tracks/6qAs7DRpaUmWWgzjKjl6eK,https://api.spotify.com/v1/audio-analysis/6qAs7DRpaUmWWgzjKjl6eK,293987.0,4.0,not_hot,5,-1
4549,I Studied Up That Song Myself,"David ""Honeyboy"" Edwards",6UnIFiR435WtKhtOhbUC5P,0.72,0.0933,3.0,-21.487,0.0,0.925,0.956,0.0,0.3,0.361,68.314,audio_features,6UnIFiR435WtKhtOhbUC5P,spotify:track:6UnIFiR435WtKhtOhbUC5P,https://api.spotify.com/v1/tracks/6UnIFiR435WtKhtOhbUC5P,https://api.spotify.com/v1/audio-analysis/6UnIFiR435WtKhtOhbUC5P,78800.0,1.0,not_hot,9,-1
4551,Gefühle sterben nicht,Solid Gold,02ZiVMCa32Oh3Nz76PjN6c,0.687,0.736,7.0,-6.855,1.0,0.0281,0.0066,0.000792,0.482,0.486,124.98,audio_features,02ZiVMCa32Oh3Nz76PjN6c,spotify:track:02ZiVMCa32Oh3Nz76PjN6c,https://api.spotify.com/v1/tracks/02ZiVMCa32Oh3Nz76PjN6c,https://api.spotify.com/v1/audio-analysis/02ZiVMCa32Oh3Nz76PjN6c,211893.0,4.0,not_hot,5,0
4552,Premature Autopsy,Entombed,1bhT7RgdMM1rHqbkpoREdR,0.124,0.961,7.0,-6.607,1.0,0.111,1.95e-06,0.85,0.0678,0.194,172.986,audio_features,1bhT7RgdMM1rHqbkpoREdR,spotify:track:1bhT7RgdMM1rHqbkpoREdR,https://api.spotify.com/v1/tracks/1bhT7RgdMM1rHqbkpoREdR,https://api.spotify.com/v1/audio-analysis/1bhT7RgdMM1rHqbkpoREdR,268200.0,4.0,not_hot,12,1
4553,Caçador de Sóis,Ala Dos Namorados,106KG6vNdvTMpxcG3P6g0J,0.404,0.258,7.0,-10.635,1.0,0.0376,0.848,0.0,0.0645,0.149,91.723,audio_features,106KG6vNdvTMpxcG3P6g0J,spotify:track:106KG6vNdvTMpxcG3P6g0J,https://api.spotify.com/v1/tracks/106KG6vNdvTMpxcG3P6g0J,https://api.spotify.com/v1/audio-analysis/106KG6vNdvTMpxcG3P6g0J,247427.0,1.0,not_hot,7,0
4554,Heavy Metal,Majesty,1IEzHeGVSNZwIkMHAFWpNv,0.502,0.942,2.0,-5.519,1.0,0.0581,0.00602,0.0,0.204,0.143,95.014,audio_features,1IEzHeGVSNZwIkMHAFWpNv,spotify:track:1IEzHeGVSNZwIkMHAFWpNv,https://api.spotify.com/v1/tracks/1IEzHeGVSNZwIkMHAFWpNv,https://api.spotify.com/v1/audio-analysis/1IEzHeGVSNZwIkMHAFWpNv,415267.0,4.0,not_hot,1,0
4555,Panoramix,Laurent Garnier,1GInto6o1SyhNH849SSN6f,0.659,0.752,11.0,-11.675,0.0,0.0435,0.000735,0.896,0.184,0.26,128.002,audio_features,1GInto6o1SyhNH849SSN6f,spotify:track:1GInto6o1SyhNH849SSN6f,https://api.spotify.com/v1/tracks/1GInto6o1SyhNH849SSN6f,https://api.spotify.com/v1/audio-analysis/1GInto6o1SyhNH849SSN6f,676640.0,4.0,not_hot,6,0
4556,If you Wanna,True Lies,0QOTDTI0PT3aRlPB2OeAUz,0.782,0.901,7.0,-7.141,1.0,0.0398,0.0203,0.78,0.0677,0.868,129.991,audio_features,0QOTDTI0PT3aRlPB2OeAUz,spotify:track:0QOTDTI0PT3aRlPB2OeAUz,https://api.spotify.com/v1/tracks/0QOTDTI0PT3aRlPB2OeAUz,https://api.spotify.com/v1/audio-analysis/0QOTDTI0PT3aRlPB2OeAUz,447169.0,4.0,not_hot,6,0
4557,Back Down,50 Cent,3EjmNhVqZ4FjK8ZyVKWKM6,0.784,0.633,2.0,-2.388,1.0,0.17,0.262,5.82e-06,0.0743,0.227,89.017,audio_features,3EjmNhVqZ4FjK8ZyVKWKM6,spotify:track:3EjmNhVqZ4FjK8ZyVKWKM6,https://api.spotify.com/v1/tracks/3EjmNhVqZ4FjK8ZyVKWKM6,https://api.spotify.com/v1/audio-analysis/3EjmNhVqZ4FjK8ZyVKWKM6,243013.0,4.0,not_hot,8,0
4558,Riot,Inmates,2w5XxQD3sWPiCJXilAyLbt,0.384,0.812,1.0,-10.539,1.0,0.128,0.00163,0.000576,0.246,0.151,96.061,audio_features,2w5XxQD3sWPiCJXilAyLbt,spotify:track:2w5XxQD3sWPiCJXilAyLbt,https://api.spotify.com/v1/tracks/2w5XxQD3sWPiCJXilAyLbt,https://api.spotify.com/v1/audio-analysis/2w5XxQD3sWPiCJXilAyLbt,44225.0,4.0,not_hot,1,0
4561,Oklahoma,Sutton Foster,1ev5v3xrwxsakGkTDsHb2L,0.78,0.584,10.0,-7.603,1.0,0.0721,0.601,0.000193,0.154,0.969,145.869,audio_features,1ev5v3xrwxsakGkTDsHb2L,spotify:track:1ev5v3xrwxsakGkTDsHb2L,https://api.spotify.com/v1/tracks/1ev5v3xrwxsakGkTDsHb2L,https://api.spotify.com/v1/audio-analysis/1ev5v3xrwxsakGkTDsHb2L,58080.0,4.0,not_hot,2,0
4562,Le saloon de Jimmy Boyle,Landser,4zDgMdaeNG94CcKyrpu2JF,0.505,0.859,0.0,-4.581,1.0,0.117,0.26,0.0,0.617,0.788,130.146,audio_features,4zDgMdaeNG94CcKyrpu2JF,spotify:track:4zDgMdaeNG94CcKyrpu2JF,https://api.spotify.com/v1/tracks/4zDgMdaeNG94CcKyrpu2JF,https://api.spotify.com/v1/audio-analysis/4zDgMdaeNG94CcKyrpu2JF,112617.0,4.0,not_hot,11,0
4563,Call Me Manana,Scooter,2tjkrsxIGGJzJAnaUHYjtQ,0.513,0.999,9.0,-5.894,0.0,0.166,0.00217,0.105,0.697,0.156,143.039,audio_features,2tjkrsxIGGJzJAnaUHYjtQ,spotify:track:2tjkrsxIGGJzJAnaUHYjtQ,https://api.spotify.com/v1/tracks/2tjkrsxIGGJzJAnaUHYjtQ,https://api.spotify.com/v1/audio-analysis/2tjkrsxIGGJzJAnaUHYjtQ,219947.0,4.0,not_hot,11,0
4564,. . . Till Then,Danilo Perez / Lizz Wright,1QUYLXkSsCqToUaQk7pN41,0.526,0.377,4.0,-14.999,1.0,0.0348,0.867,0.927,0.0911,0.594,93.418,audio_features,1QUYLXkSsCqToUaQk7pN41,spotify:track:1QUYLXkSsCqToUaQk7pN41,https://api.spotify.com/v1/tracks/1QUYLXkSsCqToUaQk7pN41,https://api.spotify.com/v1/audio-analysis/1QUYLXkSsCqToUaQk7pN41,292187.0,3.0,not_hot,10,-1
4565,ET,Forteba,1auLFOSqte8L1aD7HRQV6R,0.808,0.712,8.0,-9.681,0.0,0.0861,0.00079,0.849,0.0663,0.795,123.016,audio_features,1auLFOSqte8L1aD7HRQV6R,spotify:track:1auLFOSqte8L1aD7HRQV6R,https://api.spotify.com/v1/tracks/1auLFOSqte8L1aD7HRQV6R,https://api.spotify.com/v1/audio-analysis/1auLFOSqte8L1aD7HRQV6R,462439.0,4.0,not_hot,6,0
4566,Five Short Stories,Weather Report,65CXR2eboKYb9249Nn7ymu,0.247,0.0846,8.0,-19.746,1.0,0.0375,0.98,0.85,0.104,0.107,138.757,audio_features,65CXR2eboKYb9249Nn7ymu,spotify:track:65CXR2eboKYb9249Nn7ymu,https://api.spotify.com/v1/tracks/65CXR2eboKYb9249Nn7ymu,https://api.spotify.com/v1/audio-analysis/65CXR2eboKYb9249Nn7ymu,416400.0,4.0,not_hot,4,-1
4567,Designated Driver,Billy Gilman,3oHoE7C5W5qGHXIwO7Eabs,0.609,0.886,8.0,-2.953,1.0,0.0365,0.196,9.5e-06,0.261,0.701,109.887,audio_features,3oHoE7C5W5qGHXIwO7Eabs,spotify:track:3oHoE7C5W5qGHXIwO7Eabs,https://api.spotify.com/v1/tracks/3oHoE7C5W5qGHXIwO7Eabs,https://api.spotify.com/v1/audio-analysis/3oHoE7C5W5qGHXIwO7Eabs,261227.0,4.0,not_hot,5,0
4568,Mirage,Doro,2U1bW1Br03mdVR3aIVnXC2,0.508,0.878,4.0,-9.676,1.0,0.0349,0.0159,3.21e-06,0.105,0.503,123.953,audio_features,2U1bW1Br03mdVR3aIVnXC2,spotify:track:2U1bW1Br03mdVR3aIVnXC2,https://api.spotify.com/v1/tracks/2U1bW1Br03mdVR3aIVnXC2,https://api.spotify.com/v1/audio-analysis/2U1bW1Br03mdVR3aIVnXC2,243307.0,4.0,not_hot,1,0
4569,Intimidation,PCP,3m6tU3G6DRUYc1JYNhmj3f,0.489,0.953,4.0,-8.384,0.0,0.0739,0.00154,0.677,0.0808,0.205,91.936,audio_features,3m6tU3G6DRUYc1JYNhmj3f,spotify:track:3m6tU3G6DRUYc1JYNhmj3f,https://api.spotify.com/v1/tracks/3m6tU3G6DRUYc1JYNhmj3f,https://api.spotify.com/v1/audio-analysis/3m6tU3G6DRUYc1JYNhmj3f,266867.0,4.0,not_hot,12,0
4570,Glowing 2,You Should Go Ahead,0DGVZ4a5T6Bhsk2k3bbtfZ,0.531,0.803,6.0,-2.824,1.0,0.0383,0.000557,9.4e-06,0.101,0.609,143.973,audio_features,0DGVZ4a5T6Bhsk2k3bbtfZ,spotify:track:0DGVZ4a5T6Bhsk2k3bbtfZ,https://api.spotify.com/v1/tracks/0DGVZ4a5T6Bhsk2k3bbtfZ,https://api.spotify.com/v1/audio-analysis/0DGVZ4a5T6Bhsk2k3bbtfZ,248533.0,4.0,not_hot,5,0
4571,Damasco,Santiago Nino,0bz5Hqm7zhg69ohsgxE6kt,0.667,0.908,10.0,-7.865,0.0,0.0739,0.00032,0.443,0.09,0.655,128.013,audio_features,0bz5Hqm7zhg69ohsgxE6kt,spotify:track:0bz5Hqm7zhg69ohsgxE6kt,https://api.spotify.com/v1/tracks/0bz5Hqm7zhg69ohsgxE6kt,https://api.spotify.com/v1/audio-analysis/0bz5Hqm7zhg69ohsgxE6kt,577500.0,4.0,not_hot,6,0
4572,A love from outer space,Tahiti 80,6PFvXicL9rTDtIKOBu7yuG,0.61,0.876,0.0,-7.332,1.0,0.0395,0.00054,0.000749,0.0727,0.338,110.003,audio_features,6PFvXicL9rTDtIKOBu7yuG,spotify:track:6PFvXicL9rTDtIKOBu7yuG,https://api.spotify.com/v1/tracks/6PFvXicL9rTDtIKOBu7yuG,https://api.spotify.com/v1/audio-analysis/6PFvXicL9rTDtIKOBu7yuG,228160.0,4.0,not_hot,1,0
4573,Video Life,Chris Spedding,64bWAl2OJFilKBf8bl5rXx,0.532,0.675,4.0,-5.914,1.0,0.0311,0.16,0.000535,0.643,0.64,67.911,audio_features,64bWAl2OJFilKBf8bl5rXx,spotify:track:64bWAl2OJFilKBf8bl5rXx,https://api.spotify.com/v1/tracks/64bWAl2OJFilKBf8bl5rXx,https://api.spotify.com/v1/audio-analysis/64bWAl2OJFilKBf8bl5rXx,192960.0,4.0,not_hot,11,-1
4574,Life Form,Eric Champion,0nxxilz5qhB5LpSmyJjQ3T,0.638,0.657,7.0,-6.947,1.0,0.0706,0.0261,0.000667,0.105,0.656,152.384,audio_features,0nxxilz5qhB5LpSmyJjQ3T,spotify:track:0nxxilz5qhB5LpSmyJjQ3T,https://api.spotify.com/v1/tracks/0nxxilz5qhB5LpSmyJjQ3T,https://api.spotify.com/v1/audio-analysis/0nxxilz5qhB5LpSmyJjQ3T,292733.0,4.0,not_hot,5,0
4575,Somethin Holy Like Qur'an,Andre Nickatina And Equipto,47fjXfzb0n1MBLYzHVAAd6,0.775,0.898,11.0,-6.116,0.0,0.305,0.0355,0.0,0.158,0.845,78.034,audio_features,47fjXfzb0n1MBLYzHVAAd6,spotify:track:47fjXfzb0n1MBLYzHVAAd6,https://api.spotify.com/v1/tracks/47fjXfzb0n1MBLYzHVAAd6,https://api.spotify.com/v1/audio-analysis/47fjXfzb0n1MBLYzHVAAd6,199680.0,4.0,not_hot,8,0
4576,Standing At The Crossroads,Dave Edmunds,4t6ZaFnJ21C7VXi8ME7C2m,0.607,0.804,11.0,-9.74,1.0,0.0351,0.185,0.0,0.0928,0.941,131.479,audio_features,4t6ZaFnJ21C7VXi8ME7C2m,spotify:track:4t6ZaFnJ21C7VXi8ME7C2m,https://api.spotify.com/v1/tracks/4t6ZaFnJ21C7VXi8ME7C2m,https://api.spotify.com/v1/audio-analysis/4t6ZaFnJ21C7VXi8ME7C2m,208027.0,4.0,not_hot,5,0
4578,In/On the Corner,Andy Conrad?,1jERl1VadjtNUBEhj5atvS,0.644,0.582,5.0,-7.697,1.0,0.0278,0.699,0.000156,0.108,0.549,104.657,audio_features,1jERl1VadjtNUBEhj5atvS,spotify:track:1jERl1VadjtNUBEhj5atvS,https://api.spotify.com/v1/tracks/1jERl1VadjtNUBEhj5atvS,https://api.spotify.com/v1/audio-analysis/1jERl1VadjtNUBEhj5atvS,163773.0,4.0,not_hot,2,0
4579,Us,Céline Dion,478lu5QbS9PdeK0jmEJzOY,0.505,0.358,5.0,-9.303,1.0,0.0281,0.291,3.39e-06,0.0935,0.174,132.372,audio_features,478lu5QbS9PdeK0jmEJzOY,spotify:track:478lu5QbS9PdeK0jmEJzOY,https://api.spotify.com/v1/tracks/478lu5QbS9PdeK0jmEJzOY,https://api.spotify.com/v1/audio-analysis/478lu5QbS9PdeK0jmEJzOY,345467.0,4.0,not_hot,0,0
4580,Dream,Karla Bonoff,1HauEvXqhepOFT77KLcL2e,0.217,0.127,0.0,-15.771,1.0,0.0324,0.883,0.00283,0.0919,0.159,204.03,audio_features,1HauEvXqhepOFT77KLcL2e,spotify:track:1HauEvXqhepOFT77KLcL2e,https://api.spotify.com/v1/tracks/1HauEvXqhepOFT77KLcL2e,https://api.spotify.com/v1/audio-analysis/1HauEvXqhepOFT77KLcL2e,232107.0,3.0,not_hot,0,-1
4581,Soul,Sunglasses After Dark,1wcb7jsXGrvLDte2kcSuTs,0.291,0.767,9.0,-12.244,0.0,0.103,0.00145,0.234,0.778,0.162,94.648,audio_features,1wcb7jsXGrvLDte2kcSuTs,spotify:track:1wcb7jsXGrvLDte2kcSuTs,https://api.spotify.com/v1/tracks/1wcb7jsXGrvLDte2kcSuTs,https://api.spotify.com/v1/audio-analysis/1wcb7jsXGrvLDte2kcSuTs,241960.0,4.0,not_hot,11,0
4582,Swing Gently,Subway Sect,463tvwQlPDEeEuoQtwq3Sz,0.765,0.453,0.0,-9.288,1.0,0.0378,0.667,2.4e-05,0.112,0.53,124.845,audio_features,463tvwQlPDEeEuoQtwq3Sz,spotify:track:463tvwQlPDEeEuoQtwq3Sz,https://api.spotify.com/v1/tracks/463tvwQlPDEeEuoQtwq3Sz,https://api.spotify.com/v1/audio-analysis/463tvwQlPDEeEuoQtwq3Sz,186038.0,4.0,not_hot,2,0
4584,Drug Dealers,Margaret Cho,0pWPkoENtvjkG8ITSs36gq,0.623,0.606,11.0,-12.348,1.0,0.946,0.759,0.0,0.951,0.52,82.104,audio_features,0pWPkoENtvjkG8ITSs36gq,spotify:track:0pWPkoENtvjkG8ITSs36gq,https://api.spotify.com/v1/tracks/0pWPkoENtvjkG8ITSs36gq,https://api.spotify.com/v1/audio-analysis/0pWPkoENtvjkG8ITSs36gq,91960.0,3.0,not_hot,9,0
4586,No Prevail,Those Unknown,2CAa2RgSaaIGrwGTa2vpUv,0.424,0.98,7.0,-5.593,1.0,0.0803,0.000739,0.899,0.408,0.373,103.85,audio_features,2CAa2RgSaaIGrwGTa2vpUv,spotify:track:2CAa2RgSaaIGrwGTa2vpUv,https://api.spotify.com/v1/tracks/2CAa2RgSaaIGrwGTa2vpUv,https://api.spotify.com/v1/audio-analysis/2CAa2RgSaaIGrwGTa2vpUv,207133.0,4.0,not_hot,12,0
4588,Temple Of The Morning Star (Live),Today Is The Day,3I7nbooQvDWdWlXJKaUfOH,0.494,0.877,2.0,-8.824,0.0,0.0687,0.708,0.0605,0.167,0.496,117.726,audio_features,3I7nbooQvDWdWlXJKaUfOH,spotify:track:3I7nbooQvDWdWlXJKaUfOH,https://api.spotify.com/v1/tracks/3I7nbooQvDWdWlXJKaUfOH,https://api.spotify.com/v1/audio-analysis/3I7nbooQvDWdWlXJKaUfOH,153089.0,4.0,not_hot,1,0
4589,Y lloro en las noches,Maki,3fs3MXDWFBHkecAocSbNo1,0.741,0.724,5.0,-5.089,0.0,0.215,0.326,0.0,0.246,0.753,139.942,audio_features,3fs3MXDWFBHkecAocSbNo1,spotify:track:3fs3MXDWFBHkecAocSbNo1,https://api.spotify.com/v1/tracks/3fs3MXDWFBHkecAocSbNo1,https://api.spotify.com/v1/audio-analysis/3fs3MXDWFBHkecAocSbNo1,201067.0,4.0,not_hot,8,0
4591,Body Destroyed_ Brain Intact,Dysrhythmia,4HoQeURdXKAgOZpB2FAbVU,0.386,0.767,2.0,-6.542,1.0,0.0794,0.00287,0.846,0.0971,0.704,171.548,audio_features,4HoQeURdXKAgOZpB2FAbVU,spotify:track:4HoQeURdXKAgOZpB2FAbVU,https://api.spotify.com/v1/tracks/4HoQeURdXKAgOZpB2FAbVU,https://api.spotify.com/v1/audio-analysis/4HoQeURdXKAgOZpB2FAbVU,181387.0,4.0,not_hot,12,1
4592,Too Many Ways To Fall,Arc Angels,3dTIpwAL9A9WvikTjFWNBS,0.508,0.83,10.0,-9.202,1.0,0.0439,0.00782,0.000614,0.335,0.412,94.972,audio_features,3dTIpwAL9A9WvikTjFWNBS,spotify:track:3dTIpwAL9A9WvikTjFWNBS,https://api.spotify.com/v1/tracks/3dTIpwAL9A9WvikTjFWNBS,https://api.spotify.com/v1/audio-analysis/3dTIpwAL9A9WvikTjFWNBS,351787.0,4.0,not_hot,1,0
4593,Don'T Go (Extended Version),Pseudo Echo,6Hbt1uSFcvBIs5nk1MGd0u,0.607,0.878,7.0,-5.014,0.0,0.0466,0.0577,0.0623,0.353,0.613,113.479,audio_features,6Hbt1uSFcvBIs5nk1MGd0u,spotify:track:6Hbt1uSFcvBIs5nk1MGd0u,https://api.spotify.com/v1/tracks/6Hbt1uSFcvBIs5nk1MGd0u,https://api.spotify.com/v1/audio-analysis/6Hbt1uSFcvBIs5nk1MGd0u,387778.0,4.0,not_hot,5,0
4595,Greenthumb,Bongzilla,1RZahRrClZREl9d2xtGnUf,0.23,0.95,8.0,-6.288,1.0,0.0657,0.000173,0.811,0.108,0.302,132.238,audio_features,1RZahRrClZREl9d2xtGnUf,spotify:track:1RZahRrClZREl9d2xtGnUf,https://api.spotify.com/v1/tracks/1RZahRrClZREl9d2xtGnUf,https://api.spotify.com/v1/audio-analysis/1RZahRrClZREl9d2xtGnUf,247013.0,4.0,not_hot,12,0
4596,For Good,Jimmy Nail,5OTfJ8mb1tSxOXTGYn8YHW,0.411,0.531,2.0,-9.26,0.0,0.0318,0.188,7.74e-05,0.1,0.207,78.51,audio_features,5OTfJ8mb1tSxOXTGYn8YHW,spotify:track:5OTfJ8mb1tSxOXTGYn8YHW,https://api.spotify.com/v1/tracks/5OTfJ8mb1tSxOXTGYn8YHW,https://api.spotify.com/v1/audio-analysis/5OTfJ8mb1tSxOXTGYn8YHW,263493.0,4.0,not_hot,1,0
4597,Gods Cutthroat,Burial Hordes,7kl2iPUhQrdwrmwAOA2Sn3,0.214,0.888,0.0,-7.814,1.0,0.0631,0.00943,0.385,0.127,0.0684,160.1,audio_features,7kl2iPUhQrdwrmwAOA2Sn3,spotify:track:7kl2iPUhQrdwrmwAOA2Sn3,https://api.spotify.com/v1/tracks/7kl2iPUhQrdwrmwAOA2Sn3,https://api.spotify.com/v1/audio-analysis/7kl2iPUhQrdwrmwAOA2Sn3,404907.0,4.0,not_hot,13,2
4598,Driven,Bret Michaels,0FghSWqj9H74wXMFFfMMCN,0.642,0.836,6.0,-6.207,1.0,0.0959,0.142,0.0,0.0522,0.684,130.579,audio_features,0FghSWqj9H74wXMFFfMMCN,spotify:track:0FghSWqj9H74wXMFFfMMCN,https://api.spotify.com/v1/tracks/0FghSWqj9H74wXMFFfMMCN,https://api.spotify.com/v1/audio-analysis/0FghSWqj9H74wXMFFfMMCN,182707.0,4.0,not_hot,5,0
4599,Back When I Was 4,Jeffrey Lewis,0S4d4vdLZHId4ct2fgk0JR,0.576,0.4,2.0,-15.046,1.0,0.0754,0.868,2.2e-06,0.225,0.768,120.139,audio_features,0S4d4vdLZHId4ct2fgk0JR,spotify:track:0S4d4vdLZHId4ct2fgk0JR,https://api.spotify.com/v1/tracks/0S4d4vdLZHId4ct2fgk0JR,https://api.spotify.com/v1/audio-analysis/0S4d4vdLZHId4ct2fgk0JR,283493.0,4.0,not_hot,2,0
4600,Bloody,ARRESTED DEVELOPMENT,27sahTpUaIty7FnbdS1QsG,0.49,0.705,11.0,-6.961,0.0,0.383,0.0216,0.0,0.863,0.315,176.016,audio_features,27sahTpUaIty7FnbdS1QsG,spotify:track:27sahTpUaIty7FnbdS1QsG,https://api.spotify.com/v1/tracks/27sahTpUaIty7FnbdS1QsG,https://api.spotify.com/v1/audio-analysis/27sahTpUaIty7FnbdS1QsG,202267.0,4.0,not_hot,11,1
4601,No One Got Hurt_ Fortunately,The Car Is On Fire,2SvF2GjY2UOkgEAusHcI19,0.369,0.9,0.0,-3.162,1.0,0.0538,0.000404,2.44e-05,0.151,0.711,135.144,audio_features,2SvF2GjY2UOkgEAusHcI19,spotify:track:2SvF2GjY2UOkgEAusHcI19,https://api.spotify.com/v1/tracks/2SvF2GjY2UOkgEAusHcI19,https://api.spotify.com/v1/audio-analysis/2SvF2GjY2UOkgEAusHcI19,147000.0,4.0,not_hot,5,0
4604,On a Roll,Scott Miller & The Commonwealth,3x4gu8lxxuw3QGWF2LfDY6,0.742,0.549,4.0,-11.035,1.0,0.0418,0.0983,0.0385,0.0837,0.952,95.909,audio_features,3x4gu8lxxuw3QGWF2LfDY6,spotify:track:3x4gu8lxxuw3QGWF2LfDY6,https://api.spotify.com/v1/tracks/3x4gu8lxxuw3QGWF2LfDY6,https://api.spotify.com/v1/audio-analysis/3x4gu8lxxuw3QGWF2LfDY6,166493.0,4.0,not_hot,3,0
4605,Anti-School,Hairy Butter,4CUSJb6FXEFT4LOJesZLHj,0.458,0.984,2.0,-4.873,1.0,0.386,0.0388,0.418,0.105,0.613,89.045,audio_features,4CUSJb6FXEFT4LOJesZLHj,spotify:track:4CUSJb6FXEFT4LOJesZLHj,https://api.spotify.com/v1/tracks/4CUSJb6FXEFT4LOJesZLHj,https://api.spotify.com/v1/audio-analysis/4CUSJb6FXEFT4LOJesZLHj,151867.0,4.0,not_hot,8,0
4606,A Touch Of Evil,Minus 8,5RtfH6QYIJXTw0Z6h8iuSP,0.577,0.912,10.0,-4.441,0.0,0.0434,0.0239,0.71,0.0632,0.386,171.839,audio_features,5RtfH6QYIJXTw0Z6h8iuSP,spotify:track:5RtfH6QYIJXTw0Z6h8iuSP,https://api.spotify.com/v1/tracks/5RtfH6QYIJXTw0Z6h8iuSP,https://api.spotify.com/v1/audio-analysis/5RtfH6QYIJXTw0Z6h8iuSP,310200.0,4.0,not_hot,6,1
4607,Cultural Hurricane,John Wilkes Booze,7fwrOOp71csqfABVpung62,0.379,0.965,4.0,-3.532,1.0,0.0923,0.00544,0.00373,0.261,0.533,124.015,audio_features,7fwrOOp71csqfABVpung62,spotify:track:7fwrOOp71csqfABVpung62,https://api.spotify.com/v1/tracks/7fwrOOp71csqfABVpung62,https://api.spotify.com/v1/audio-analysis/7fwrOOp71csqfABVpung62,249733.0,4.0,not_hot,1,0
